ID,Roots,Glosses,Occurrences,Comments,LN Base,LN Sense,LN Gloss,LN Definition,LN Note,LN Tag,Categories,Examples,Exhaustive Examples,Level,Expansion Rule,Expansion Rule Status,Distribution,ParentID,Brief Gloss,Linguists Assistant
174252,worthless,,2,,,0,complex - to be worthless,,,,G_B____,"4,50,3,7|(NPp|thing|)|(VP|be|)|(APP|worthless|)|~Those things are worthless.",4|32|2|8|N|||idolA||4|34|1|14|N|personA|beD|||,2,,0,,24,,1
174255,yellow,,2,,,0,the color yellow,,,,LA_____,,4|41|14|3|N|||stoneA||7|1|1|7|N|||pusA||,1,,0,,3,,1
174171,Roman,,50,,,0,of Roman origins or working for the Romans,,,,GA_____,"4,40,27,54|(NPp|(APA|roman|)|officer|)|(VP|feel|)|(NPP|earthquake|)|~The Roman officers felt the earthquake.",4|41|3|18|N|||governmentA||4|41|12|15|N|||coinA||4|41|12|16|N|||coinA||4|41|14|55|N|||rulerA||4|41|15|1|N|||ruler/AgovernorA||4|41|15|7|N|||governmentA||4|41|15|16|N|||soldierA||4|41|15|16|N|||ruler/AgovernorA||4|41|15|39|N|||officerA||4|41|15|39|N|||officerA||4|41|15|39|N|||officerA||4|41|15|39|N|||officerA||4|41|15|39|N|||officerA||4|41|15|39|N|||officerA||4|41|15|39|N|||officerA||4|41|15|44|N|||officerA||4|41|15|44|N|||officerA||4|41|15|45|N|||officerA||4|42|2|1|N|||kingdomA||4|42|2|1|N|||officialA||4|42|2|1|N|||officialA||4|42|2|1|N|||kingdomA||4|42|3|1|N|||kingdomA||4|42|3|13|N|||governmentA||4|42|5|27|N|||governmentA||4|42|7|2|N|||armyA||4|42|20|20|N|||rulerA||4|42|20|20|N|||rulerA||4|42|20|22|N|||emperorA||4|42|20|22|N|||emperorA||4|42|20|26|N|||rulerA||4|42|23|5|N|||soldierA||4|42|23|18|N|||soldierA||4|42|23|18|N|||soldierA||4|42|23|19|N|||governmentA||4|42|23|23|N|||soldierA||4|42|23|23|N|||soldierA||4|42|23|25|N|||governmentA||4|42|23|25|N|||soldierA||4|42|23|25|N|||soldierA||4|42|23|25|N|||soldierA||4|42|23|33|N|||soldierA||4|42|23|33|N|||soldierA||4|42|23|41|N|||soldierA||4|42|23|47|N|||officerA||4|42|23|51|N|||soldierA||4|42|24|20|N|||rulerA||4|42|24|20|N|||rulerA||4|42|24|20|N|||soldierA||4|42|24|20|N|||soldierA||,4,,0,,18,,1
174173,royal,,5,,,0,having to do with royalty,,,,GA_____,"4,17,1,11|(NPp|Vashti|)|(VP|wear|)|(NPP|(APA|royal|)|crown|)|~Vashti wore the royal crown.",4|17|8|15|N|||clothesA||4|27|11|45|N|||tentA||4|41|15|16|N|||houseA||4|41|15|16|N|||houseA||4|41|15|17|N|||hatA||,1,,0,,23,,1
174175,sad,,104,,,0,not happy,,,,Gabc___,"4,8,1,13|(NPp|daughter-in-law|)|(VP|be|)|(APP|sad|)|~The daughter in law was sad.4,40,11,17|(NPp|child|)|(VP|sing|)|(NPP|(APA|sad|)|song|)|~The child sang a sad song.4,42,10,13|(NPp|person|)|(VP|be|)|(APP|sad|(NPN|sin|(NPN|of|person|)|)|)|~The people were sad about their sins.",4|1|21|11|I|AbrahamA|becomeA|||4|1|21|12|N|AbrahamA|beD||boyA|4|1|23|2|E|AbrahamA|beD|||4|1|29|32|N|LeahA|beD|||4|1|29|32|N|LeahA|beD|||4|1|37|34|I|JacobA|beD|||4|1|40|6|N|officialA|beD|||4|1|40|7|N|officialA|beD|||4|1|42|38|N|JacobA|beD|||4|1|44|29|E|JacobA|beD|||4|1|44|31|E|fatherA|beD|||4|1|44|34|I|fatherA|becomeA|||4|1|48|7|I|JacobA|beD|||4|2|1|14|I|IsraeliteA|becomeA|||4|2|2|23|I|IsraeliteA|beD|||4|7|11|35|E|JephthahA|beD|||4|7|11|35|I|JephthahA|becomeA|||4|7|21|3|I|IsraeliteA|beD|||4|8|1|13|I|NaomiA|beD|||4|8|1|13|I|daughter-in-lawA|becomeA|||4|8|1|20|I|NaomiA|becomeA|||4|9|1|6|I|HannahA|beD|||4|9|1|7|I|HannahA|beD|||4|9|1|8|N|HannahA|beD|||4|9|1|10|I|HannahA|beD|||4|9|1|11|I|HannahA|beD|||4|9|1|15|I|HannahA|beD|||4|9|1|16|E|HannahA|beD|||4|9|2|5|I|womanA|becomeA|||4|9|2|33|I|manA|beD|||4|9|4|12|I|manA|beD|||4|9|20|3|I|JonathanA|beD|||4|9|20|34|E|JonathanA|beD|||4|9|20|41|E|DavidA|beD|||4|9|25|1|I|IsraeliteA|beD|||4|9|28|3|I|IsraeliteA|beD|||4|10|1|2|I|manA|beD|||4|10|1|2|E|manA|beD|||4|10|1|11|I|DavidA|beD|||4|10|1|12|I|manA|becomeA|||4|10|1|17|I|DavidA|beD|||4|10|1|26|I|DavidA|beD|||4|10|3|31|N|JoabA|beD|||4|10|10|2|N|DavidA|beD|||4|10|13|31|I|DavidA|beD|||4|10|14|13|N|personA|becomeA|||4|10|15|30|I|DavidA|beD|||4|10|15|32|I|HushaiA|beD|||4|10|16|12|I|DavidA|beD|||4|10|19|1|I|kingA|beD|||4|10|19|2|I|soldierA|beD|||4|16|1|4|I|NehemiahA|beD|||4|16|2|1|I|NehemiahA|beD|||4|16|2|1|N|NehemiahA|beD|||4|16|2|2|N|faceA|lookB|||4|16|2|2|I|NehemiahA|beD|||4|16|2|3|N|faceA|lookB|||4|17|4|1|I|MordecaiA|becomeA|||4|17|4|1|I|MordecaiA|beD|||4|17|4|3|I|JewA|becomeA|||4|17|4|4|I|MordecaiA|beD|||4|17|4|4|I|EstherA|becomeA|||4|17|4|5|N|MordecaiA|beD|||4|17|5|3|N|EstherA|beD|||4|17|8|6|I|EstherA|becomeA|||4|17|9|22|N|JewA|beD|||4|27|6|14|I|kingA|becomeA|||4|27|6|18|I|kingA|beD|||4|27|6|20|E|kingA|beD|||4|27|10|2|N|DanielA|beD|||4|27|10|3|N|DanielA|beD|||4|34|2|7|I|womanA|beD|||4|41|3|5|I|JesusA|feelA|||4|41|10|22|I|manA|beD|||4|41|14|19|I|followerA|becomeA|||4|41|14|33|I|JesusA|becomeA|||4|41|14|34|E|spiritA|beD|||4|41|16|10|I|personA|beD|||4|42|2|35|I|MaryA|beD|||4|42|6|25|N|personA|beD|||4|42|7|32|N|||songA||4|42|11|42|E|PhariseeA|beD|||4|42|11|43|E|PhariseeA|beD|||4|42|11|44|E|PhariseeA|beD|||4|42|11|46|E|personA|beD|||4|42|11|47|E|personA|beD|||4|42|11|52|E|personA|beD|||4|42|13|28|I|personA|becomeA|||4|42|17|1|E|personA|beD|||4|42|18|23|I|rulerA|becomeA|||4|42|21|23|I|womanA|beD|||4|42|21|23|I|womanA|beD|||4|42|22|22|E|personA|becomeA|||4|42|22|45|I|discipleA|beD|||4|42|22|62|I|PeterA|beD|||4|42|23|27|I|womanA|beD|||4|42|23|48|I|personA|beD|||4|42|24|17|N|discipleA|lookB|||4|49|4|30|N|Holy-SpiritA|becomeA|||4|50|2|27|E|PaulA|becomeA|||4|52|3|1|I|PaulA|beD|||4|52|4|13|N|personA|beD|||4|52|4|13|N|personA|beD|||7|2|4|8|I|KandeA|beD|||,1,,0,,12,,1
174177,safe,,18,,,0,to be safe,,,,G_B____,"4,2,9,19|(NPp|king|)|(VP|bring|)|(NPP|animal|)|(NPd|(APA|safe|)|place|)|~The king brought the animals to a safe place.",4|1|19|20|N|LotA|beD|||4|1|37|14|N|brotherA|beD|||4|1|43|9|N|BenjaminA|beD|||4|1|44|32|N|boyA|beD|||4|2|9|19|N|||placeA||4|2|21|13|N|||placeA||4|7|6|2|N|||placeA||4|7|18|7|N|personA|beD|||4|9|17|18|N|brotherA|beD|||4|9|20|21|N|DavidA|beD|||4|10|5|17|N|||placeA||4|10|22|3|N|DavidA|beD|||4|27|8|25|N|personA|beD|||4|27|11|21|N|personA|beD|||4|27|11|24|N|personA|beD|||4|42|11|21|N|thingA|beD|||4|50|3|1|N|||pathA||4|52|5|3|N|personA|beD|||,1,,0,,20,,1
174180,scarlet,,4,,,0,complex - bright red,,,,L______,,4|2|25|4|N|||threadA||4|6|2|18|N|||ropeA||4|6|2|18|N|||ropeA||4|6|2|21|N|||ropeA||,2,,0,,Ared,,1
174182,selfish,,1,,,0,complex - selfishness atrribute,,,,G_B____,"4,50,1,17|(NPp|person|)|(VP|be|)|(APP|selfish|)|~The people were selfish.4,50,2,3|(NPp|person|)|(VP|have|)|(NPS|(APA|selfish|)|motive|)|~The people have selfish motives.",4|56|1|7|N|personA|beD|||,2,,0,,14,,1
174184,seventh,,60,,,0,7th in a series,,,,OA_____,"4,40,22,26|(NPp|(APA|seventh|)|brother|)|~the seventh brother",4|1|2|1|N|||dayA||4|1|2|2|N|||dayA||4|1|2|3|N|||dayA||4|1|2|3|N|||dayA||4|1|2|3|N|||dayA||4|1|2|3|N|||dayA||4|1|8|4|N|||monthA||4|2|12|16|N|||dayA||4|2|13|6|N|||dayA||4|2|16|26|N|||dayA||4|2|16|27|N|||dayA||4|2|16|29|N|||dayA||4|2|16|30|N|||dayA||4|2|20|10|N|||dayA||4|2|20|11|N|||dayA||4|2|20|11|N|||dayA||4|2|20|11|N|||dayA||4|2|21|2|N|||yearA||4|2|23|11|N|||yearA||4|2|23|11|N|||yearA||4|2|23|11|N|||yearA||4|2|23|11|N|||yearA||4|2|23|12|N|||dayA||4|2|23|12|N|||dayA||4|2|23|12|N|||dayA||4|2|23|12|N|||dayA||4|2|24|16|N|||dayA||4|6|6|4|N|||dayA||4|6|6|15|N|||dayA||4|6|6|15|N|||dayA||4|6|19|40|N|||timeB||4|7|14|18|N|||dayA||4|10|12|18|N|||dayA||4|16|7|73|N|||monthA||4|16|8|2|N|||monthA||4|16|8|14|N|||monthA||4|41|1|21|N|||dayA||4|41|1|21|N|||dayA||4|41|2|23|N|||dayA||4|41|2|23|N|||dayA||4|41|2|24|N|||dayA||4|41|2|24|N|||dayA||4|41|2|27|N|||dayA||4|41|2|27|N|||dayA||4|41|2|28|N|||dayA||4|41|2|28|N|||dayA||4|42|13|10|N|||dayA||4|42|13|14|N|||dayA||4|42|13|14|N|||dayA||4|42|13|15|N|||dayA||4|42|13|16|N|||dayA||4|42|13|16|N|||dayA||4|42|14|1|N|||dayA||4|42|14|3|N|||dayA||4|42|14|5|N|||dayA||4|42|14|5|N|||dayA||4|42|23|54|N|||dayA||4|42|23|54|N|||dayA||4|42|23|56|N|||dayA||4|51|2|16|N|||dayA||,1,,0,,8,,1
174187,shiny,,1,,,0,"refers to metal that is smooth, polished, bright, and reflective",,,,GA_____,,4|27|10|6|N|||bronzeA||,1,,0,,20,,1
174189,short,,4,,,0,short time period,,,,GA_____,"4,8,2,7|(NPp|woman|)|(VP|rest|)|(NPN|for|(APA|short|)|time|)|~The woman rested for a short time.4,40,24,22|(NPp|(APA|terrible|)|time|)|(VP|be|)|(APP|short|)|~That terrible time will be short.",4|49|5|26|N|||timeA||4|52|2|17|N|||timeA||4|57|1|15|N|||timeA||7|2|1|12|N|||timeA||,1,,0,,16,,1
174191,sick,,101,,,0,to be ill,,,,Gab____,"4,2,5,3|(NPp|Israelite|)|(VP|be|)|(APP|sick|)|~The Israelites were sick.4,40,4,24|(NPp|person|)|(VP|bring|)|(NPP|(APA|sick|)|person|)|(NPd|Jesus|)|~The people brought sick people to Jesus.",4|1|12|17|I|kingA|becomeA|||4|1|48|1|N|fatherA|beD|||4|2|9|3|N|animalA|becomeA|||4|2|9|3|N|horseA|becomeA|||4|2|9|5|N|animalA|becomeA|||4|2|9|6|N|animalA|becomeA|||4|2|15|26|N|IsraeliteA|becomeA|||4|2|15|26|N|EgyptianA|becomeA|||4|2|15|26|N|IsraeliteA|becomeA|||4|2|23|25|N|IsraeliteA|becomeA|||4|6|22|17|I|IsraeliteA|becomeA|||4|9|19|14|N|DavidA|beD|||4|9|30|13|N|manA|beD|||4|10|12|15|I|sonA|becomeA|||4|10|13|2|N|AmnonA|becomeA|||4|10|13|5|N|AmnonA|beD|||4|10|13|6|N|AmnonA|beD|||4|10|24|13|N|personA|becomeA|||4|10|24|15|N|personA|becomeA|||4|10|24|15|N|personA|becomeA|||4|10|24|15|N|personA|becomeA|||4|16|2|2|N|NehemiahA|beD|||4|41|1|29|N|||personA||4|41|1|30|N|||mother/Amother-in-lawA||4|41|1|32|N|personA|beD|||4|41|2|17|N|||personA||4|41|3|1|N|||handA||4|41|3|3|N|||handA||4|41|5|21|N|||womanA||4|41|5|26|C|womanA|becomeA|||4|41|6|5|N|||personA||4|41|6|13|N|||personA||4|41|6|13|N|||personA||4|41|6|55|N|||personA||4|41|6|56|N|||personA||4|41|6|56|N|||personA||4|41|16|18|N|||personA||4|41|16|18|N|||personA||4|42|4|40|N|||personA||4|42|4|40|N|||personA||4|42|4|40|N|||personA||4|42|5|15|N|personA|beD|||4|42|5|17|N|||personA||4|42|5|31|N|personA|beD|||4|42|6|18|N|||personA||4|42|6|19|N|||personA||4|42|6|19|N|||personA||4|42|7|2|I|servantA|beD|||4|42|7|21|N|||personA||4|42|8|46|N|personA|beD|||4|42|8|47|N|womanA|beD|||4|42|9|1|N|||personA||4|42|9|2|N|||personA||4|42|9|6|N|||personA||4|42|9|11|N|||personA||4|42|10|9|N|personA|beD|||4|42|13|11|N|womanA|beD|||4|42|13|16|N|womanA|beD|||4|50|2|26|N|EpaphroditusA|beD|||4|50|2|27|I|EpaphroditusA|beD|||7|1|1|7|I|eyeA|beD|||7|1|1|10|I|eyeA|beD|||7|1|1|17|N|eyeA|becomeA|||7|2|1|14|N|fatherA|beD|||7|2|2|2|N|motherA|beD|||7|2|2|12|I|motherA|becomeA|||7|2|3|6|N|JumokeA|becomeA|||7|2|4|9|N|motherA|beD|||7|3|1|2|I|personA|beD|||7|3|1|2|N|personA|beD|||7|3|1|3|N|||animalA||7|3|1|4|N|||roosterA||7|3|1|6|I|personA|becomeA|||7|3|1|11|N|chickenA|beD|||7|3|2|1|N|roosterA|beD|||7|3|2|2|N|roosterA|beD|||7|3|2|4|N|roosterA|beD|||7|3|2|6|N|chickenA|beD|||7|3|2|6|I|chickenA|beD|||7|3|2|7|N|chickenA|beD|||7|3|2|8|N|||animalA||7|3|3|6|N|chickenA|becomeA|||7|3|3|9|N|chickenA|beD|||7|3|3|12|N|chickenA|beD|||7|3|3|12|N|personA|beD|||7|3|3|12|N|animalA|beD|||7|3|3|13|N|chickenA|beD|||7|3|3|13|N|animalA|beD|||7|3|4|3|N|NanoA|becomeA|||7|3|4|4|N|NinaA|becomeA|||7|3|4|4|N|chickenA|beD|||7|3|4|5|N|personA|becomeA|||7|3|4|6|I|NinaA|becomeA|||7|3|4|7|N|personA|becomeA|||7|3|4|7|N|chickenA|becomeA|||7|3|4|7|N|chickenA|beD|||7|3|5|5|N|personA|becomeA|||7|3|5|7|N|chickenA|beD|||7|3|5|7|N|chickenA|beD|||7|3|5|7|N|chickenA|beD|||7|3|5|8|N|personA|beD|||,1,,0,,11,,1
174193,similar,,5,,,0,similar to somethng else,,,,GA_____,,4|41|4|33|N|||story/AparableB||4|41|7|13|N|||thingB||4|42|12|21|N|||thingA||4|49|5|3|N|||thingB||4|49|5|5|N|||thingB||,1,,0,,27,,1
174195,sleepy,,1,,,0,"complex - wanting to sleep, tired",,,,G_B____,,4|41|14|40|I|followerA|beD|||,2,,0,,11,,1
174198,soft,,1,,,0,"not hard, firm, or stiff",,,,,,4|41|13|28|N|branchA|becomeA|||,1,,0,,,,0
174200,some,,114,,,0,quantity,,,,QA_____,"6,9,1,4|(NPp|David|)|(VP|take|)|(NPP|(APA|some|)|food|)|(NPd|brother|(NPN|of|David|)|)|~David took some food to his brothers.",6|9|1|4|N|||foodA||4|1|3|6|N|||fruitA||4|1|14|24|N|||thingA||4|1|17|6|N|||descendantA||4|1|17|16|N|||descendantA||4|1|18|8|N|||cheeseA||4|1|18|8|N|||milkA||4|1|24|14|N|||waterA||4|1|24|14|N|||waterA||4|1|24|17|N|||waterA||4|1|24|18|N|||waterA||4|1|24|18|N|||waterA||4|1|24|43|N|||waterA||4|1|24|45|N|||waterA||4|1|24|46|N|||waterA||4|1|24|46|N|||waterA||4|1|24|46|N|||waterA||4|1|25|30|N|||foodA||4|1|27|25|N|||foodA||4|1|27|25|N|||foodA||4|1|27|25|N|||wineA||4|1|35|11|N|||descendantA||4|1|47|6|N|||brotherC||4|1|48|6|N|||landB||4|2|4|9|N|||waterA||4|2|9|20|N|||officialA||4|2|12|4|N|||meatA||4|2|12|7|N|||bloodA||4|2|16|20|N|||personA||4|2|17|5|N|||leaderA||4|2|22|7|N|||silverA||4|6|7|1|N|||thingA||4|6|7|1|N|||thingA||4|6|7|11|N|||thingA||4|6|8|2|N|||soldierA||4|6|8|12|N|||||4|6|8|14|N|||manA||4|6|8|24|N|||manA||4|6|9|1|N|||kingA||4|6|9|1|N|||kingA||4|6|9|1|N|||kingA||4|6|9|1|N|||kingA||4|6|11|22|N|||AnakiteA||4|6|15|13|N|||landA||4|6|15|20|N|||townA||4|6|17|4|N|||landA||4|6|22|20|N|||thingA||4|7|1|9|N|||CanaaniteA||4|7|3|1|N|||IsraeliteA||4|7|19|5|N|||foodA||4|8|2|14|N|||grainA||4|8|3|7|N|||foodA||4|8|3|7|N|||wineA||4|8|4|3|N|||landB||4|9|2|15|N|||meatA||4|10|4|6|N|||wheatA||4|16|5|5|N|||JewA||4|16|7|70|N|||leaderA||4|16|7|71|N|||leaderA||4|16|8|10|N|||foodA||4|16|8|10|N|||drinkA||4|27|1|6|N|||manA||4|27|2|13|N|||soldierA||4|27|7|12|N|||dayA||4|27|8|10|N|||starA||4|27|8|10|N|||soldierA||4|27|9|7|N|||personA||4|27|9|7|N|||personA||4|27|11|33|N|||dayA||4|41|3|11|N|||personA||4|41|4|4|N|||seedA||4|41|4|5|N|||seedA||4|41|5|30|N|||powerA||4|41|6|36|N|||foodA||4|41|6|37|N|||foodA||4|41|7|1|N|||personA||4|41|7|2|N|||discipleA||4|41|8|3|N|||personA||4|41|9|1|N|||personA||4|41|9|1|N|||personA||4|41|9|1|N|||personA||4|41|12|2|N|||fruit/AgrapeA||4|41|12|5|N|||servantB||4|41|14|32|N|||follower/AdiscipleA||4|41|14|65|N|||leaderA||4|41|14|65|N|||leaderA||4|41|15|35|N|||personA||4|42|3|11|N|||foodA||4|42|6|1|N|||wheatA||4|42|6|4|N|||breadA||4|42|8|5|N|||seedA||4|42|8|6|N|||seedA||4|42|8|7|N|||seedA||4|42|8|8|N|||seedA||4|42|9|27|N|||personA||4|42|11|49|N|||prophetA||4|42|11|49|N|||apostleA||4|42|11|49|N|||prophetA||4|42|11|49|N|||apostleA||4|42|13|21|N|||substance/AyeastA||4|42|15|12|N|||thingA||4|42|15|12|N|||thingA||4|42|21|16|N|||discipleA||4|42|23|36|N|||wineA||4|42|24|41|N|||foodA||4|50|2|2|N|||thingB||4|53|2|13|N|||personA||7|1|1|2|N|||sandA||7|1|1|2|N|||sandA||7|1|1|11|N|||saltA||7|2|1|15|N|||foodA||7|2|3|12|N|||moneyA||7|3|3|5|N|||bleachA||7|3|3|5|N|||waterA||,0,,0,,5,,1
174202,sore,,6,,,0,"to be sore, hurting",,,,G_B____,"7,1,1,1|(NPp|eye|(NPN|of|Melissa|)|)|(VP|be|)|(APP|sore|)|~Melissa's eye was sore.",4|2|21|25|N|personA|beD|||4|2|21|25|N|personA|beD|||7|1|1|1|N|eyeA|beD|||7|1|1|2|I|eyeA|beD|||7|1|1|4|I|eyeA|beD|||7|1|1|15|N|eyeA|beD|||,1,,0,,11,,1
174205,southern,,86,,,0,indicates the southern region,,,,GA_____,,4|1|12|9|N|||regionA||4|1|13|1|N|||regionA||4|1|13|1|N|||countryA||4|1|13|14|N|||regionA||4|1|24|62|N|||CanaanA||4|1|28|14|N|||regionA||4|1|35|21|N|||sideA||4|6|1|4|N|||regionA||4|6|10|29|N|||regionA||4|6|11|2|N|||sideA||4|6|13|3|N|||regionA||4|6|15|1|N|||regionA||4|6|15|2|N|||borderA||4|6|15|2|N|||endA||4|6|15|4|N|||borderA||4|6|15|4|N|||borderA||4|6|15|7|N|||sideA||4|6|15|8|N|||sideA||4|6|17|10|N|||sideA||4|6|18|5|N|||regionA||4|6|18|13|N|||sideA||4|6|18|13|N|||sideA||4|6|18|14|N|||sideA||4|6|18|15|N|||borderA||4|6|18|15|N|||borderA||4|6|18|16|N|||sideA||4|6|18|19|N|||borderA||4|6|19|34|N|||sideA||4|7|1|9|N|||regionA||4|7|1|16|N|||JudahB||4|7|20|1|N|||regionA||4|9|14|5|N|||sideA||4|9|23|19|N|||sideA||4|9|23|24|N|||sideA||4|9|27|10|N|||regionA||4|9|30|1|N|||JudahB||4|9|30|14|N|||townA||4|9|30|14|N|||regionA||4|10|24|5|N|||sideA||4|10|24|7|N|||regionA||4|27|8|4|N|||regionA||4|27|8|8|N|||regionA||4|27|8|9|N|||regionA||4|27|11|2|N|||regionA||4|27|11|5|N|||regionA||4|27|11|6|N|||regionA||4|27|11|6|N|||regionA||4|27|11|6|N|||regionA||4|27|11|6|N|||regionA||4|27|11|6|N|||regionA||4|27|11|6|N|||regionA||4|27|11|6|N|||regionA||4|27|11|7|N|||regionA||4|27|11|7|N|||regionA||4|27|11|8|N|||regionA||4|27|11|8|N|||regionA||4|27|11|9|N|||regionA||4|27|11|10|N|||regionA||4|27|11|10|N|||regionA||4|27|11|11|N|||regionA||4|27|11|11|N|||regionA||4|27|11|12|N|||regionA||4|27|11|12|N|||regionA||4|27|11|13|N|||regionA||4|27|11|14|N|||regionA||4|27|11|14|N|||regionA||4|27|11|15|N|||regionA||4|27|11|15|N|||regionA||4|27|11|15|N|||regionA||4|27|11|17|N|||regionA||4|27|11|17|N|||regionA||4|27|11|17|N|||regionA||4|27|11|17|N|||regionA||4|27|11|17|N|||regionA||4|27|11|25|N|||regionA||4|27|11|25|N|||regionA||4|27|11|25|N|||regionA||4|27|11|25|N|||regionA||4|27|11|26|N|||regionA||4|27|11|29|N|||regionA||4|27|11|29|N|||regionA||4|27|11|40|N|||regionA||4|27|11|40|N|||regionA||4|42|11|31|N|||regionA||4|42|11|31|N|||regionA||4|42|11|31|N|||regionA||,1,,0,,15,,1
174207,steep,,2,,,0,something like a hill or wall has a steep angle (That hill is steep.),,,,GA_____,,4|41|5|13|N|||hillA||4|42|16|26|N|||sideA||,1,,0,,20,,1
174209,strange,,3,,,0,"wierd, out of the ordinary",,,,GA_____,"4,2,3,3|(NPp|Moses|)|(VP|go|)|(NPd|(APA|strange|)|bush|)|~Moses went to the strange bush.",4|2|3|3|N|||bushA||4|17|3|8|N|||customA||4|42|21|11|N|||signA||,1,,0,,23,,1
174212,strong,,5,,,0,politically strong,,,,,,4|10|5|10|I|DavidA|becomeA|||4|10|5|10|N|DavidA|beD|||4|27|11|7|N|||cityA||4|27|11|10|N|||cityA||4|27|11|15|I|kingA|beD|||,1,,0,,,,0
174214,stupid,,4,,,0,showing a lack of good sense or good judgement,,,,GA_____,,4|40|5|22|N|||personA||4|40|5|22|N|||personA||4|41|7|22|N|||actionA||4|49|5|4|N|||thingC||,1,,0,,,,0
174217,surprised,,2,,,0,to be surprised that something happened (Mary was surprised that John read that book.),,,,G____E_,,4|41|5|31|N|discipleA|beD|||[ask-E]4|41|10|32|N|followerA|beD|||,1,,0,,23,,1
174219,tall,,21,,,0,height of someone or something is high ,,,,Gabc___,"6,9,1,2|(NPp|Goliath|)|(VP|be|)|(APP|tall|)|~Goliath was tall.",6|8|1|3|N|treeA|beD|||6|9|1|2|N|GoliathA|beD||meterA|4|1|6|15|N|boatB|beD||meterA|4|1|7|19|N|||mountainA||4|1|11|4|N|||towerA||4|1|28|12|I|ladderA|beD|||4|2|25|10|N|ark-of-the-covenantA|beD||centimeterA|4|6|19|29|N|||wallA||4|6|19|35|N|||wallB||4|9|9|2|C|SaulA|beD||manA|4|9|10|23|C|SaulA|beD||personA|4|9|16|7|N|EliabA|beD|||4|9|17|4|N|GoliathA|beD||meterA|4|10|22|3|N|||towerA||4|16|8|4|N|||structureA||4|17|5|14|I|structureA|beD|||4|17|7|9|I|structureA|beD|||4|27|3|1|N|statueA|beD||meterA|4|27|4|10|E|treeA|beD|||4|41|9|2|N|||mountainA||4|42|4|29|N|||hillA||,1,,0,,11,,1
174221,thin,,17,,,0,thinness attribute,,,,Gab____,,4|1|41|3|N|cowA|beD|||4|1|41|3|N|||cowA||4|1|41|4|N|||cowA||4|1|41|6|N|grainA|beD|||4|1|41|7|N|||groupA||4|1|41|19|N|cowA|beD|||4|1|41|20|N|||cowA||4|1|41|21|N|||cowA||4|1|41|21|N|||cowA||4|1|41|21|N|cowA|beD|||4|1|41|21|N|cowA|beD|||4|1|41|23|N|grainA|beD|||4|1|41|24|N|||groupA||4|1|41|27|N|||cowA||4|1|41|27|N|||groupA||4|2|16|14|N|||flakeA||4|7|16|12|N|||stringA||,1,,0,,11,,1
174223,thirsty,,8,,,0,to be thirsty,,,,G_B____,"4,8,2,9|(NPp|Ruth|)|(VP|be|)|(APP|thirsty|)|~Ruth was thirsty.",4|2|17|1|N|personA|becomeA|||4|2|17|3|I|IsraeliteA|beD|||4|7|4|19|N|SiseraA|beD|||4|7|15|18|I|SamsonA|beD|||4|7|15|18|N|SamsonA|beD|||4|8|2|9|N|RuthA|becomeA|||4|10|17|29|N|personA|beD|||4|10|23|15|I|DavidA|beD|||,1,,0,,11,,1
174226,tired,,27,,,0,"to be tired, sleepy",,,,G_B____,"4,40,11,28|(NPp|person|)|(VP|be|)|(APP|tired|)|~The people were tired.",4|2|17|12|N|handA|becomeA|||4|2|18|18|N|MosesA|becomeA|||4|2|18|23|N|MosesA|becomeA|||4|7|4|21|I|SiseraA|beD|||4|7|8|4|N|soldierA|beD|||4|7|8|5|I|soldierA|beD|||4|9|14|31|E|IsraeliteA|beD|||4|9|30|4|I|DavidA|beD|||4|9|30|10|I|manA|beD|||4|9|30|21|T|manA|beD|||4|10|13|4|N|AmnonA|lookB|||4|10|13|4|N|AmnonA|beD|||4|10|16|2|N|personA|becomeA|||4|10|16|14|I|personA|beD|||4|10|17|2|N|DavidA|beD|||4|10|17|29|I|personA|beD|||4|10|21|15|E|DavidA|becomeA|||4|10|23|10|E|EleazarA|beD|||4|16|4|10|I|personA|becomeA|||4|27|8|27|N|DanielA|beD|||4|27|8|27|E|DanielA|beD|||4|41|14|40|I|followerA|beD|||4|42|18|5|E|judgeA|becomeA|||4|42|22|45|N|discipleA|beD|||7|2|1|15|I|motherA|beD|||7|2|2|2|I|motherA|beD|||7|3|3|10|I|personA|beD|||,1,,0,,11,,1
174228,traditional,,0,,,0,a law or practice is done as it has been done in the past,,,,GA_____,"4,40,15,2|(NPp|disciple|)|(VP|obey|)|(NPP|(APA|traditional|)|law|)|~The disciples obey the tradional laws.",,1,,0,,23,,1
