ID,SyntacticCategory,GroupName,RulesName,Status,Comment,CommentFonts,InputStructures,OutputStructures,TriggerWord,NameFonts,SourceLanguage,References,SSDS,UserDefinedInsertions,IgnorePhrasalEmbedding,IgnoreClausalEmbedding,IncludePreviousVerse,ContinueExecution,GrammarTopics,Unnecessary
513,2,Theta Grid Adjustments for Events clean-A through dig-A,  Theta Grid Adjustment for cover-B,1,  Gen. 6:14  Noah covered the boat with tar.-*-,"14,44-*-","{~|c-(~|n-,A,)~|(~|v-Bcover~|V-)~|(~|n-,P,,,,,,,,,,,,)~|(~|n-,I,,,,,,,,,,,,)~|}~|-*-","{~|c-^~|-1~|0(~|n-,A,^~|-1~|0)~|^~|-1~|0(~|v-^~|-1~|0Bcover~|V-^~|~|0)~|^~|-1~|0(~|n-,P,,,,,,,,,,,,^~|-1~|0)~|^~|-1~|0(~|n-,I,,,,,,,,,,O,Q,^~|-1~|0Insert~|P-^~|10~|1)~|^~|-1~|0}~|^~|-1~|0-*-","Bcover,",,2,"4,1,3,21^4,2,2,3^4,2,15,19^4,2,25,11^4,2,25,13^4,2,25,24^4,2,25,25^4,2,25,28^4,6,24,7^7,3,5,9^|",-*-,,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,,0
514,2,Theta Grid Adjustments for Events clean-A through dig-A,  Theta Grid Adjustment for cover-C,0,  Built by TBTA-*-,-*-,"{~|c-(~|n-,A,)~|(~|v-Ccover~|V-)~|(~|n-,P,)~|}~|-*-","{~|c-^~|-1~|0(~|n-,A,^~|-1~|0)~|^~|-1~|0(~|v-^~|-1~|0Ccover~|V-^~|~|0)~|^~|-1~|0(~|n-,P,^~|-1~|0)~|^~|-1~|0}~|^~|-1~|0-*-","Ccover,",,2,,,,0000000000000000000000000,0000000000000000000000000,0,0000000000000000000000000,,1
515,2,Theta Grid Adjustments for Events clean-A through dig-A,  Theta Grid Adjustment for cover-D,0,  Built by TBTA-*-,-*-,"{~|c-(~|n-,A,)~|(~|v-Dcover~|V-)~|(~|n-,P,)~|}~|-*-","{~|c-^~|-1~|0(~|n-,A,^~|-1~|0)~|^~|-1~|0(~|v-^~|-1~|0Dcover~|V-^~|~|0)~|^~|-1~|0(~|n-,P,^~|-1~|0)~|^~|-1~|0}~|^~|-1~|0-*-","Dcover,",,2,,,,0000000000000000000000000,0000000000000000000000000,0,0000000000000000000000000,,1
516,2,Theta Grid Adjustments for Events clean-A through dig-A,Theta Grid Adjustment for crack-A,0,TBTA: Theta grid info not yet generated for this event.,,"{~|c-(~|n-,A,)~|(~|v-Acrack~|V-)~|}~|","{~|c-(~|n-,A,)~|(~|v-Acrack~|V-)~|}~|",Acrack,,2,,,,0000000000000000000000000,0000000000000000000000000,0,0000000000000000000000000,,0
517,2,Theta Grid Adjustments for Events clean-A through dig-A,Theta Grid Adjustment for crash-A,0,TBTA: Theta grid info not yet generated for this event.,,"{~|c-(~|n-,A,)~|(~|v-Acrash~|V-)~|}~|","{~|c-(~|n-,A,)~|(~|v-Acrash~|V-)~|}~|",Acrash,,2,,,,0000000000000000000000000,0000000000000000000000000,0,0000000000000000000000000,,0
518,2,Theta Grid Adjustments for Events clean-A through dig-A,  Theta Grid Adjustment for create-A,1,  TBTA: Theta grid info not yet generated for this event.-*-,-*-,"{~|c-(~|n-,A,)~|(~|v-Acreate~|V-)~|(~|n-,P,,,,,,,,,,,,)~|&(~|n-,B,,,,,,,,,,,,&)~|&(~|n-,s,,,,,,,,,,,,&)~|}~|-*-","{~|c-^~|-1~|0(~|n-,A,^~|-1~|0)~|^~|-1~|0(~|v-^~|-1~|0Acreate~|V-^~|~|0)~|^~|-1~|0(~|n-,P,,,,,,,,,,,,^~|-1~|0)~|^~|-1~|0&(~|n-,B,,,,,,,,,,o,Q,^~|-1~|0Insert~|P-^~|11~|1&)~|^~|-1~|0&(~|n-,s,,,,,,,,,,O,Q,^~|-1~|0Insert~|P-^~|9~|1&)~|^~|-1~|0}~|^~|-1~|0-*-","Acreate,",,2,"4,1,1,1^4,1,1,11^4,1,1,18^4,1,1,21^4,1,1,24^4,1,1,26^4,1,1,27^4,1,1,29^4,1,1,30^4,1,2,1^4,1,2,4^4,1,2,5^4,1,2,7^4,1,2,8^4,1,2,15^4,1,2,18^4,1,2,19^4,1,3,1^4,1,3,23^4,1,5,1^4,1,5,2^4,1,6,6^4,1,6,7^4,1,7,4^4,1,9,6^4,1,14,19^|",-*-,,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,,0
519,2,Theta Grid Adjustments for Events clean-A through dig-A,  Theta Grid Adjustment for criticize-A,0,  TBTA: Theta grid info not yet generated for this event.-*-,-*-,"{~|c-(~|n-,A,)~|(~|v-Acriticize~|V-)~|(~|n-,P,,,,,,,,,,,,)~|}~|-*-","{~|c-^~|-1~|0(~|n-,A,^~|-1~|0)~|^~|-1~|0(~|v-^~|-1~|0Acriticize~|V-^~|~|0)~|^~|-1~|0(~|n-,P,,,,,,,,,,,,^~|-1~|0)~|^~|-1~|0}~|^~|-1~|0-*-","Acriticize,",,2,,-*-,,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,,1
520,2,Theta Grid Adjustments for Events clean-A through dig-A,  Theta Grid Adjustment for croud-A,1,  Mark 5:24  The people crowded around Jesus.-*-,"13,45-*-","{~|c-(~|n-,A,)~|(~|v-Acrowd~|V-)~|(~|n-,P,,,,,,,,,,,,)~|}~|-*-","{~|c-^~|-1~|0(~|n-,A,^~|-1~|0)~|^~|-1~|0(~|v-^~|-1~|0Acrowd~|V-^~|~|0)~|^~|-1~|0(~|n-,N,,,,,,,,,,O,Q,^~|-1~|0Insert~|P-^~|54~|1)~|^~|-1~|0}~|^~|-1~|0-*-",,,2,,-*-,,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,,0
521,2,Theta Grid Adjustments for Events clean-A through dig-A,  Theta Grid Adjustment for crush-A,0,  TBTA: Theta grid info not yet generated for this event.-*-,-*-,"{~|c-(~|n-,A,)~|(~|v-Acrush~|V-)~|}~|-*-","{~|c-^~|-1~|0(~|n-,A,^~|-1~|0)~|^~|-1~|0(~|v-^~|-1~|0Acrush~|V-^~|~|0)~|^~|-1~|0}~|^~|-1~|0-*-","Acrush,",,2,,,,0000000000000000000000000,0000000000000000000000000,0,0000000000000000000000000,,1
522,2,Theta Grid Adjustments for Events clean-A through dig-A,  Theta Grid Adjustment for cry-A,1,  2 Samuel 1:10  -*-,"17,17-*-","{~|c-(~|n-,A,)~|(~|v-Acry~|V-)~|(~|n-,B,,,,,,,,,,,,)~|}~|-*-","{~|c-^~|-1~|0(~|n-,A,^~|-1~|0)~|^~|-1~|0(~|v-^~|-1~|0Acry~|V-^~|~|0)~|^~|-1~|0(~|n-,B,,,,,,,,,,,,^~|-1~|0Insert~|P-^~|11~|1)~|^~|-1~|0}~|^~|-1~|0-*-","Acry,",,2,,-*-,,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,,0
524,2,Theta Grid Adjustments for Events clean-A through dig-A,  Theta Grid Adjustment for cry-out-B,1,"  Genesis 45:1  Joseph cried out to his servants, ""Leave this room.""-*-  Mark 1:23  Suddenly a demon possessed man cried out, -*-","16,68-*-13,55-*-","{~|c-(~|n-,A,)~|(~|v-Bcry-out~|V-)~|&(~|n-,d,,,,,,,,,,,,&)~|[~|c-P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,]~|}~|-*-{~|c-(~|n-,A,)~|(~|v-Bcry-out~|V-)~|&(~|n-,d,,,,,,,,,,,,&)~|*[~|c-P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*]~|0----~|&period~!~~|-4}~|-*-","{~|c-^~|-1~|0(~|n-,A,^~|-1~|0)~|^~|-1~|0(~|v-^~|-1~|0Bcry-out~|V-^~|~|0)~|^~|-1~|0&(~|n-,d,,,,,,,,,,Q,^~|-1~|0Insert~|P-^~|6~|1&)~|^~|-1~|0[~|c-P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,^~|-1~|0]~|^~|-1~|0}~|^~|-1~|0-*-{~|c-^~|-1~|0(~|n-,A,^~|-1~|0)~|^~|-1~|0(~|v-^~|-1~|0Bcry-out~|V-^~|~|0)~|^~|-1~|0&(~|n-,d,,,,,,,,,,Q,^~|-1~|0Insert~|P-^~|6~|1&)~|^~|-1~|0*[~|c-P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,^~|-1~|0*]~|^~|-1~|00----~|period~!~^~|Delete~|0Insert~|&Trailing Comma^~|,~|1}~|^~|-1~|0-*-","Bcry-out,",,2,,-*--*-,"&Trailing Comma~!~105~!~,",000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,,0
525,2,Theta Grid Adjustments for Events clean-A through dig-A,  Theta Grid Adjustment for curse-A,0,  Built by TBTA-*-,-*-,"{~|c-(~|n-,A,)~|(~|v-Acurse~|V-)~|(~|n-,P,)~|}~|-*-","{~|c-^~|-1~|0(~|n-,A,^~|-1~|0)~|^~|-1~|0(~|v-^~|-1~|0Acurse~|V-^~|~|0)~|^~|-1~|0(~|n-,P,^~|-1~|0)~|^~|-1~|0}~|^~|-1~|0-*-","Acurse,",,2,,,,0000000000000000000000000,0000000000000000000000000,0,0000000000000000000000000,,1
526,2,Theta Grid Adjustments for Events clean-A through dig-A,  Theta Grid Adjustment for curse-B,0,  TBTA: Theta grid info not yet generated for this event.-*-,-*-,"{~|c-(~|n-,A,)~|(~|v-Bcurse~|V-)~|(~|n-,P,,,,,,,,,,,,)~|}~|-*-","{~|c-^~|-1~|0(~|n-,A,^~|-1~|0)~|^~|-1~|0(~|v-^~|-1~|0Bcurse~|V-^~|~|0)~|^~|-1~|0(~|n-,P,,,,,,,,,,,,^~|-1~|0)~|^~|-1~|0}~|^~|-1~|0-*-","Bcurse,",,2,,-*-,,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,,1
527,2,Theta Grid Adjustments for Events clean-A through dig-A,  Theta Grid Adjustment for cut-A,1,  Joshua 9:21  ... cut wood for us.-*-,"15,35-*-","{~|c-(~|n-,A,)~|(~|v-Acut~|V-)~|(~|n-,P,)~|&(~|n-,s,,,,,,,,,,,,&)~|&(~|n-,I,,,,,,,,,,,,&)~|&(~|n-,d,,,,,,,,,,,,&)~|&(~|n-,B,,,,,,,,,,,,&)~|}~|-*-","{~|c-^~|-1~|0(~|n-,A,^~|-1~|0)~|^~|-1~|0(~|v-^~|-1~|0Acut~|V-^~|~|0)~|^~|-1~|0(~|n-,P,^~|-1~|0)~|^~|-1~|0&(~|n-,s,,,,,,,,,,O,Q,^~|-1~|0Insert~|P-^~|9~|1&)~|^~|-1~|0&(~|n-,I,,,,,,,,,,o,Q,^~|-1~|0Insert~|P-^~|10~|1&)~|^~|-1~|0&(~|n-,d,,,,,,,,,,b,Q,^~|-1~|0Insert~|P-^~|32~|1&)~|^~|-1~|0&(~|n-,B,,,,,,,,,,B,Q,^~|-1~|0Insert~|P-^~|11~|1&)~|^~|-1~|0}~|^~|-1~|0-*-","Acut,",,2,"4,1,15,10^4,1,22,3^4,1,22,6^4,2,20,25^4,6,7,5^4,6,8,31^4,6,9,21^4,6,9,23^4,6,9,27^4,6,11,6^4,6,11,9^4,7,13,5^4,7,16,17^4,7,19,29^4,7,20,6^4,27,2,34^4,27,2,45^4,42,5,19^4,42,5,36^4,42,12,46^4,50,3,2^4,51,2,11^7,3,5,3^3,67,19,12^|",-*-,,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,,0
531,2,Theta Grid Adjustments for Events clean-A through dig-A,  Theta Grid Adjustment for dance-A,1,  Matthew 14:6 Herodias' daughter danced for Herod.-*-,"16,51-*-","{~|c-(~|n-,A,)~|(~|v-Adance~|V-)~|(~|n-,B,,,,,,,,,,,,)~|}~|-*-","{~|c-^~|-1~|0(~|n-,A,^~|-1~|0)~|^~|-1~|0(~|v-^~|-1~|0Adance~|V-^~|~|0)~|^~|-1~|0(~|n-,B,,,,,,,,,,O,Q,^~|-1~|0Insert~|P-^~|11~|1)~|^~|-1~|0}~|^~|-1~|0-*-","Adance,",,2,,-*-,,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,,0
532,2,Theta Grid Adjustments for Events clean-A through dig-A,Theta Grid Adjustment for deal-A,0,TBTA: Theta grid info not yet generated for this event.,,"{~|c-(~|n-,A,)~|(~|v-Adeal~|V-)~|}~|","{~|c-(~|n-,A,)~|(~|v-Adeal~|V-)~|}~|",Adeal,,2,,,,0000000000000000000000000,0000000000000000000000000,0,0000000000000000000000000,,0
533,2,Theta Grid Adjustments for Events clean-A through dig-A,Theta Grid Adjustment for decay-A,0,TBTA: Theta grid info not yet generated for this event.,,"{~|c-(~|n-,A,)~|(~|v-Adecay~|V-)~|}~|","{~|c-(~|n-,A,)~|(~|v-Adecay~|V-)~|}~|",Adecay,,2,,,,0000000000000000000000000,0000000000000000000000000,0,0000000000000000000000000,,0
534,2,Theta Grid Adjustments for Events clean-A through dig-A,  Theta Grid Adjustment for deceive-A,0,  TBTA: Theta grid info not yet generated for this event.-*-,-*-,"{~|c-(~|n-,A,)~|(~|v-Adeceive~|V-)~|}~|-*-","{~|c-^~|-1~|0(~|n-,A,^~|-1~|0)~|^~|-1~|0(~|v-^~|-1~|0Adeceive~|V-^~|~|0)~|^~|-1~|0}~|^~|-1~|0-*-","Adeceive,",,2,,-*-,,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,,1
535,2,Theta Grid Adjustments for Events clean-A through dig-A,  Theta Grid Adjustment for decide-A,1,  Clauses 1:42  John decided to read a book.-*-,"17,44-*-","{~|c-(~|n-,A,)~|(~|v-Adecide~|V-)~|[~|c-P,(~|n-,A,.~|N-)~|(~|v-.~|V-)~|]~|}~|-*-","{~|c-^~|-1~|0(~|n-,A,^~|-1~|0)~|^~|-1~|0(~|v-^~|-1~|0Adecide~|V-^~|~|0)~|^~|-1~|0[~|c-P,^~|-1~|0(~|n-,A,^~|-1~|0.~|N-,,,,,,B,,,,,,,,,,,,,^~|~|0)~|^~|-1~|0(~|v-^~|-1~|0.~|V-,,,,,,t,,,,,,,,,,^~|~|0)~|^~|-1~|0]~|^~|-1~|0}~|^~|-1~|0-*-","Adecide,",,2,"4,1,11,31^4,1,27,23^4,1,34,1^4,2,2,21^4,6,9,4^4,6,10,5^4,6,22,12^4,6,22,26^4,6,24,27^4,7,6,33^4,7,9,3^4,7,9,8^4,7,9,26^4,7,12,3^4,7,17,11^4,7,20,7^4,8,4,4^4,17,2,21^4,17,9,26^4,27,2,5^4,27,6,1^4,27,7,26^4,27,9,24^4,27,9,27^|",,,0000000000000000000000000,0000000000000000000000000,0,0000000000000000000000000,,0
536,2,Theta Grid Adjustments for Events clean-A through dig-A,  Theta Grid Adjustment for decide-B,1,"  Built by TBTA-*-  Built by TBTA  This structure is turned off so that the VP Phrase Builder rule can insert would.-*-  Luke 14:31  That king will decide whether his army is able to defeat the other king's army, or his army is not able to defeat the other king's army.-*-","-*-93,97-*-15,150-*-","{~|c-(~|n-,A,)~|(~|v-Bdecide~|V-)~|[~|c-P,(~|n-,A,.~|N-)~|(~|v-.~|V-)~|]~|}~|-*-{~|c-,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(~|n-,A,)~|(~|v-Bdecide~|V-)~|[~|c-P,(~|n-,A,.~|N-)~|(~|v-.~|V-,,,,,,P,,,,,,,,,,)~|]~|}~|-*-{~|c-(~|n-,A,)~|(~|v-Bdecide~|V-)~|[~|c-P,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,(~|n-,A,.~|N-)~|(~|v-.~|V-,,,,,,,,,,,,,,,,)~|]~|[~|c-P,,,,,,,,,,,,L,,,,,,,,,,,,,,,,,,,Aor~|C-]~|}~|-*-","{~|c-^~|-1~|0(~|n-,A,^~|-1~|0)~|^~|-1~|0(~|v-^~|-1~|0Bdecide~|V-^~|~|0)~|^~|-1~|0[~|c-P,^~|-1~|0Insert~|&Complementizer^~|that~|1(~|n-,A,^~|-1~|0.~|N-^~|~|0)~|^~|-1~|0(~|v-^~|-1~|0.~|V-^~|~|0)~|^~|-1~|0]~|^~|-1~|0}~|^~|-1~|0-*-{~|c-,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,^~|-1~|0(~|n-,A,^~|-1~|0)~|^~|-1~|0(~|v-^~|-1~|0Bdecide~|V-^~|~|0)~|^~|-1~|0[~|c-P,^~|-1~|0Insert~|&Complementizer^~|that~|1(~|n-,A,^~|-1~|0.~|N-^~|~|0)~|^~|-1~|0(~|v-^~|-1~|0Insert~|&Mood^~|would~|1.~|V-,,,,,,.,,,,,,,,,,^~|~|0)~|^~|-1~|0]~|^~|-1~|0}~|^~|-1~|0-*-{~|c-^~|-1~|0(~|n-,A,^~|-1~|0)~|^~|-1~|0(~|v-^~|-1~|0Bdecide~|V-^~|~|0)~|^~|-1~|0[~|c-P,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,^~|-1~|0Insert~|&Complementizer^~|whether~|1(~|n-,A,^~|-1~|0.~|N-^~|~|0)~|^~|-1~|0(~|v-^~|-1~|0.~|V-,,,,,,,,,,,,,,,,^~|~|0)~|^~|-1~|0]~|^~|-1~|0[~|c-P,,,,,,,,,,,,L,,,,,,,,,,,,,,,,,,,^~|-1~|0Aor~|C-^~|~|0]~|^~|-1~|0}~|^~|-1~|0-*-","Bdecide,",,2,"4,1,30,6^4,2,22,9^4,6,20,6^4,6,20,9^4,7,9,6^4,17,2,17^4,17,9,27^4,34,2,7^4,42,14,32^4,42,22,22^4,49,1,12^4,49,1,13^4,52,3,1^4,53,1,11^4,53,2,12^4,56,3,7^3,67,63,3^||4,2,22,8^4,7,11,27^4,42,14,31^|",0-*-0-*-0-*-,&Complementizer~!~105~!~that&Complementizer~!~105~!~that&Mood~!~102~!~would&Complementizer~!~105~!~whether,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,,0
537,2,Theta Grid Adjustments for Events clean-A through dig-A,  Theta Grid Adjustment for declare-A,1,  Built by TBTA-*-,-*-,"{~|c-(~|n-,A,)~|(~|v-Adeclare~|V-)~|[~|c-P,(~|n-,A,.~|N-)~|(~|v-.~|V-)~|]~|}~|-*-","{~|c-^~|-1~|0(~|n-,A,^~|-1~|0)~|^~|-1~|0(~|v-^~|-1~|0Adeclare~|V-^~|~|0)~|^~|-1~|0[~|c-P,^~|-1~|0Insert~|&Complementizer^~|that~|1(~|n-,A,^~|-1~|0.~|N-^~|~|0)~|^~|-1~|0(~|v-^~|-1~|0.~|V-^~|~|0)~|^~|-1~|0]~|^~|-1~|0}~|^~|-1~|0-*-","Adeclare,",,2,"4,1,48,5^4,17,2,17^4,17,2,18^4,17,3,1^4,27,5,29^4,27,7,22^4,42,19,15^3,67,7,10^|",,&Complementizer~!~105~!~that,0000000000000000000000000,0000000000000000000000000,0,0000000000000000000000000,,0
539,2,Theta Grid Adjustments for Events clean-A through dig-A,Theta Grid Adjustment for decrease-A,0,TBTA: Theta grid info not yet generated for this event.,,"{~|c-(~|n-,A,)~|(~|v-Adecrease~|V-)~|}~|","{~|c-(~|n-,A,)~|(~|v-Adecrease~|V-)~|}~|",Adecrease,,2,,,,0000000000000000000000000,0000000000000000000000000,0,0000000000000000000000000,,0
540,2,Theta Grid Adjustments for Events clean-A through dig-A,Theta Grid Adjustment for decorate-A,0,TBTA: Theta grid info not yet generated for this event.,,"{~|c-(~|n-,A,)~|(~|v-Adecorate~|V-)~|}~|","{~|c-(~|n-,A,)~|(~|v-Adecorate~|V-)~|}~|",Adecorate,,2,,,,0000000000000000000000000,0000000000000000000000000,0,0000000000000000000000000,,0
541,2,Theta Grid Adjustments for Events clean-A through dig-A,  Theta Grid Adjustment for dedicate-A,1,  1 Samuel 1:21  -*-,"17,17-*-","{~|c-(~|n-,A,)~|(~|v-Adedicate~|V-)~|(~|n-,P,,,,,,,,,,,,)~|(~|n-,d,,,,,,,,,,,,)~|}~|-*-","{~|c-^~|-1~|0(~|n-,A,^~|-1~|0)~|^~|-1~|0(~|v-^~|-1~|0Adedicate~|V-^~|~|0)~|^~|-1~|0(~|n-,P,,,,,,,,,,,,^~|-1~|0)~|^~|-1~|0(~|n-,d,,,,,,,,,,O,Q,^~|-1~|0Insert~|P-^~|6~|1)~|^~|-1~|0}~|^~|-1~|0-*-","Adedicate,",,2,,-*-,,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,,0
543,2,Theta Grid Adjustments for Events clean-A through dig-A,  Theta Grid Adjustment for defeat-B,1,  1 Samuel 17:50  David defeated Goliath with a sling.-*-,"18,54-*-","{~|c-(~|n-,A,)~|(~|v-Bdefeat~|V-)~|(~|n-,P,)~|(~|n-,I,,,,,,,,,,,,)~|}~|-*-","{~|c-^~|-1~|0(~|n-,A,^~|-1~|0)~|^~|-1~|0(~|v-^~|-1~|0Bdefeat~|V-^~|~|0)~|^~|-1~|0(~|n-,P,^~|-1~|0)~|^~|-1~|0(~|n-,I,,,,,,,,,,O,Q,^~|-1~|0Insert~|P-^~|10~|1)~|^~|-1~|0}~|^~|-1~|0-*-","Bdefeat,",,2,,-*-,,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,,0
544,2,Theta Grid Adjustments for Events clean-A through dig-A,  Theta Grid Adjustment for defecate-A,1,"  Judges 3:24  -*-  This structure changes Backgrounded Action to Not Applicable, and also sets the Stative Clause Type to Locative.  Judges 3:24  -*-","15,15-*-129,129-*-","{~|c-(~|n-,A,)~|(~|v-Adefecate~|V-)~|}~|-*-{~|c-,,,,,,,,,,,B,,,,,,,,,,,,,,,,,,,,(~|n-,A,)~|(~|v-Adefecate~|V-,,,,,,,,,,,,,,,,,)~|}~|-*-","{~|c-^~|-1~|0(~|n-,A,^~|-1~|0)~|^~|-1~|0(~|v-^~|-1~|0Adefecate~|V-^~|~|0)~|^~|-1~|0(~|n-S,N,N,,,,,,,,,O,Q,^~|-1~|1Insert~|P-^~|2~|1Insert~|N-S,D,A,n,K,3,N,^~|1525~|1)~|^~|-1~|1}~|^~|-1~|0-*-{~|c-,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,F,,^~|-1~|0(~|n-,A,^~|-1~|0)~|^~|-1~|0(~|v-^~|-1~|0Adefecate~|V-,,,,,,,,,,,,,,,,,^~|~|0)~|^~|-1~|0(~|n-S,N,N,,,,,,,,,O,Q,^~|-1~|1Insert~|P-^~|2~|1Insert~|N-S,D,A,n,K,3,N,^~|1525~|1)~|^~|-1~|1}~|^~|-1~|0-*-","Adefecate,",,2,"|4,7,3,24^|",-*--*-,,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,,0
545,2,Theta Grid Adjustments for Events clean-A through dig-A,  Theta Grid Adjustment for defend-A,0,  Built by TBTA-*-,-*-,"{~|c-(~|n-,A,)~|(~|v-Adefend~|V-)~|(~|n-,P,)~|}~|-*-","{~|c-^~|-1~|0(~|n-,A,^~|-1~|0)~|^~|-1~|0(~|v-^~|-1~|0Adefend~|V-^~|~|0)~|^~|-1~|0(~|n-,P,^~|-1~|0)~|^~|-1~|0}~|^~|-1~|0-*-","Adefend,",,2,,,,0000000000000000000000000,0000000000000000000000000,0,0000000000000000000000000,,1
546,2,Theta Grid Adjustments for Events clean-A through dig-A,Theta Grid Adjustment for defend-B,0,TBTA: Theta grid info not yet generated for this event.,,"{~|c-(~|n-,A,)~|(~|v-Bdefend~|V-)~|}~|","{~|c-(~|n-,A,)~|(~|v-Bdefend~|V-)~|}~|",Bdefend,,2,,,,0000000000000000000000000,0000000000000000000000000,0,0000000000000000000000000,,0
547,2,Theta Grid Adjustments for Events clean-A through dig-A,  Theta Grid Adjustment for defile-A,0,  Built by TBTA-*-,-*-,"{~|c-(~|n-,A,)~|(~|v-Adefile~|V-)~|(~|n-,P,)~|}~|-*-","{~|c-^~|-1~|0(~|n-,A,^~|-1~|0)~|^~|-1~|0(~|v-^~|-1~|0Adefile~|V-^~|~|0)~|^~|-1~|0(~|n-,P,^~|-1~|0)~|^~|-1~|0}~|^~|-1~|0-*-","Adefile,",,2,,,,0000000000000000000000000,0000000000000000000000000,0,0000000000000000000000000,,1
548,2,Theta Grid Adjustments for Events clean-A through dig-A,Theta Grid Adjustment for delay-A,0,TBTA: Theta grid info not yet generated for this event.,,"{~|c-(~|n-,A,)~|(~|v-Adelay~|V-)~|}~|","{~|c-(~|n-,A,)~|(~|v-Adelay~|V-)~|}~|",Adelay,,2,,,,0000000000000000000000000,0000000000000000000000000,0,0000000000000000000000000,,0
549,2,Theta Grid Adjustments for Events clean-A through dig-A,  Theta Grid Adjustment for deliver-A,1,  Built by TBTA-*-,-*-,"{~|c-(~|n-,A,)~|(~|v-Adeliver~|V-)~|(~|n-,P,)~|&(~|n-,d,&)~|}~|-*-","{~|c-^~|-1~|0(~|n-,A,^~|-1~|0)~|^~|-1~|0(~|v-^~|-1~|0Adeliver~|V-^~|~|0)~|^~|-1~|0(~|n-,P,^~|-1~|0)~|^~|-1~|0&(~|n-,d,,,,,,,,,,O,Q,^~|-1~|0Insert~|P-^~|6~|1&)~|^~|-1~|0}~|^~|-1~|0-*-","Adeliver,",,2,"4,7,3,15^4,17,8,14^|",-*-,,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,,0
